2.8516,3.8604,2.1336,3.5551,2.607,3.8739,2.8404,2.2996,6.0595,4.8568,2.1872,2.3964,2.0325,3.333,2.591,2.798,2.602,2.7203,4.3837,2.5281,2.8313,2.979,1.6979,3.132,1.4764,5.1778,0.68598,0.41467,1.7673,1.5193,0.82956,5.2223,2.7237,5.2953,2.7161,2.119,3.3454,1.6878,2.9899,3.3916,4.0894,1.5681,3.2311,0.92927,2.5401,4.1921,2.8835,6.2935,4.264,2.081,3.9206,2.3097,3.1935,2.5394,2.9186,5.4762,1.7891,5.3581,4.1377,4.1777,1.8697,5.476,3.8255,3.689,2.4499,1.4431,3.0932,4.7252,3.3169,2.2331,4.4465,2.6311,1.6282,3.5073,4.3751,4.0834,0.19704,3.1354,1.8465,1.9402,1.41,3.056,4.2562,0.68237,3.8404,1.0361,2.9018,0.74353,6.7903,2.3852,2.5035,3.9444,3.4306,5.0913,3.3808,2.5995,2.4752,1.4292,2.2025,2.3728,6.8454
1.2777,4.2203,2.8317,3.8239,5.5685,3.4723,6.1048,0.63919,4.0198,0.72528,0.28723,1.7123,1.8432,0.31024,4.2357,5.3672,2.538,7.3691,4.745,6.9331,6.6734,5.4198,4.6098,4.0074,0.63895,5.7487,5.5285,5.1032,7.4075,1.1888,1.9203,1.3918,4.5484,3.8672,1.6375,2.9529,2.7926,6.6131,1.5995,5.4431,5.8398,1.8536,2.1266,0.61144,3.5349,3.9866,1.7282,2.14,1.9366,2.181,3.8403,0.72491,2.0495,1.0544,4.7304,2.7426,2.779,3.1902,2.3464,4.2196,2.0335,3.0211,4.4192,2.7651,3.8497,2.6371,1.3788,3.339,2.1121,3.9511,2.5826,5.9857,4.2617,1.1423,2.0565,1.8468,1.7594,4.9278,4.6964,1.5341,0.92746,2.5287,3.3991,3.3034,4.8933,3.0698,2.5911,1.8064,5.4211,2.2023,2.8545,4.5197,5.2275,2.0449,5.7092,1.1306,3.0947,2.892,1.7609,3.5052,2.9397
1.4304,1.1803,2.1841,3.0562,2.3411,4.1027,2.6551,0.68648,2.3215,1.8963,1.7459,4.1128,5.0976,0.63411,2.0136,1.4988,2.742,0.79726,6.0246,3.3589,6.1788,4.2321,6.6414,2.6978,2.1517,2.0848,1.7969,3.599,2.9981,3.7403,1.4533,5.6552,3.246,0.84167,0.60517,8.6633,5.0197,3.279,0.46791,1.959,0.37275,1.344,3.3854,4.8759,5.7275,2.8414,2.2564,1.7198,2.6332,2.9345,2.3912,4.9488,2.9751,0.98123,6.6742,1.394,5.6887,2.9224,2.9128,1.9239,4.611,1.5394,2.1963,4.0094,0.86886,2.8204,1.0786,3.3415,0.61783,2.2389,5.5994,1.3471,1.332,0.068105,1.8103,2.2649,3.087,4.3879,1.4266,3.6954,4.212,4.5338,3.6871,0.4788,0.88337,6.443,2.6129,4.4008,2.9051,1.5657,1.0488,1.8354,3.1545,3.3296,4.0192,1.2695,1.8507,2.7677,2.9737,3.8511,3.9679
0.66509,2.4183,0.70743,2.9638,3.4268,1.1306,1.8362,1.8313,2.9153,1.9224,5.1217,2.5003,6.3789,1.9312,1.0448,4.5564,4.6264,2.9221,5.4489,3.8958,2.3758,2.9155,5.0162,2.6523,1.9485,2.013,2.5335,4.7605,1.8814,1.7306,5.8129,7.0849,1.1956,1.7932,2.7338,0.92215,4.5003,5.361,1.6258,3.2879,0.70766,4.9408,1.1413,1.8614,6.077,3.9776,1.3118,0.98964,2.2984,3.1073,3.0001,2.6692,5.5908,3.2762,2.1304,2.6248,1.0732,4.0825,1.4181,0.90133,1.8549,1.0501,1.1292,2.6753,2.6802,1.341,4.6056,6.0977,6.7182,3.4935,0.55478,2.9815,3.1516,1.0522,2.0312,5.4788,1.688,2.6048,1.92,3.9608,1.2155,4.1385,3.1498,2.0163,4.2458,3.5774,3.3457,0.77159,4.7883,0.95591,5.9243,5.8499,2.0297,1.6647,3.5955,2.4682,3.5855,3.6989,2.8746,2.7213,4.304
2.3571,1.1011,2.2109,1.3981,4.6799,2.509,2.8705,3.1299,5.4156,2.0664,1.5337,4.1179,4.2824,7.0245,2.5655,1.6329,4.2073,3.3136,2.6666,1.83,3.73,2.4326,3.2206,3.5281,2.7234,3.4933,1.5077,1.3662,3.9051,5.9574,2.6741,1.4043,3.1754,2.4478,4.2444,5.711,3.1762,1.8564,5.9621,4.5464,2.8877,9.7645,3.8199,1.8837,6.9177,2.0157,2.0386,4.2388,1.1782,2.9508,2.847,1.5315,2.2025,5.9757,2.9852,1.5588,5.8733,1.9174,3.5706,1.5076,4.793,4.143,4.5522,9.2526,2.2746,2.103,5.5161,5.9666,4.7238,2.6477,3.1194,2.605,2.6572,1.9015,3.3938,1.5856,2.4781,4.1558,5.0161,2.7318,4.2083,6.3737,3.3118,3.3058,5.8851,1.8879,6.4637,2.7297,1.4619,1.0152,3.6068,1.4283,3.2539,3.666,2.1633,1.8202,2.1857,3.2009,1.2421,5.2547,3.0023
0.92409,1.9805,2.5358,2.4375,2.591,4.4262,4.8297,1.8954,5.3626,1.2721,4.0458,1.3714,1.5449,2.9074,5.287,1.9737,2.4757,6.04,6.5877,1.4542,3.356,2.6576,4.4264,5.0569,3.0248,1.6566,0.94809,4.3585,2.877,1.9207,2.4287,1.107,4.5578,5.0135,2.6985,0.68251,3.2867,4.209,0.38541,1.3109,3.3302,0.43702,3.7888,4.1398,4.2906,1.7979,3.4027,2.8137,4.7571,2.3281,5.7446,2.467,2.0637,4.1236,0.45279,2.3193,1.7209,2.7557,5.5862,2.7446,5.9092,2.3138,1.4915,1.0835,1.8193,4.507,3.0996,3.6161,2.0206,4.3236,1.6338,0.20801,4.8586,3.1745,5.9794,6.1191,3.5315,4.2018,0.57157,2.3329,4.6022,0.54567,2.3774,3.3144,2.3929,3.3839,5.0624,3.442,4.5359,1.4018,2.1543,4.6319,1.8154,5.9133,2.7231,1.2032,1.2915,2.6118,3.9348,5.6436,2.9139
1.2767,2.7343,2.2174,5.4605,3.4364,5.2381,2.2386,2.6207,4.4812,3.7634,2.66,3.7314,3.2837,1.9491,2.1518,1.5669,5.286,3.5722,5.3265,1.3107,2.0711,4.7251,1.673,2.5948,2.1531,0.66791,3.5307,4.9867,1.9243,1.9358,5.7856,2.2828,3.7187,0.49907,2.1528,3.0372,3.7982,3.061,3.7277,4.7333,1.76,2.4136,2.6407,2.036,1.8709,3.0073,2.345,3.7538,7.1915,3.6485,3.0285,3.9703,7.2221,0.67372,3.6258,2.0632,3.6853,1.3144,0.93898,6.1188,2.9944,1.728,2.8953,1.6646,4.2954,2.2066,2.5828,0.5541,3.3978,0.52317,2.3263,2.8693,3.6317,2.0229,2.88,1.2244,1.1018,8.1808,4.4707,3.6206,1.186,3.6516,0.78318,1.7363,1.8266,3.3276,2.7199,1.4337,4.4024,2.3897,5.2385,6.9084,6.057,3.4865,2.5283,1.8442,2.0123,5.0482,2.9224,0.54362,3.8935
1.8055,1.6757,3.9728,3.3435,1.1428,4.4615,0.77877,5.5165,1.7946,3.1344,4.7941,1.4144,2.2057,1.8249,4.1253,2.9297,1.8828,2.0295,3.6585,7.3533,5.3142,1.9635,1.6976,4.3782,3.7386,3.8426,1.0322,3.2686,2.8812,3.1117,3.14,0.53197,1.3941,6.2558,3.588,0.65993,0.39679,2.7597,3.8188,3.1414,5.3037,5.4946,2.0633,4.0861,1.9774,1.723,4.1444,0.62911,1.2083,0.68463,0.31561,1.7089,4.7287,2.6391,4.6082,5.2402,6.1491,1.3089,3.2898,3.5188,3.3879,1.7261,7.5969,4.0659,5.1629,3.0918,4.4572,2.4586,6.8678,3.2187,5.1267,1.8975,1.129,2.4824,2.2811,3.4149,1.301,1.5815,8.7367,1.6184,0.98958,0.51367,3.9046,1.5802,3.6395,4.166,4.2691,4.2369,6.3898,3.0849,4.0426,4.8809,3.8648,2.691,3.254,2.4242,4.2361,1.8242,5.1534,5.2181,4.2121
3.3661,0.29686,2.8527,2.8943,2.5575,0.77394,4.081,2.754,5.5123,1.5827,4.7393,3.7222,3.8485,1.6449,1.5295,2.5057,4.4447,3.5391,3.6235,1.4843,2.009,1.5126,2.6313,3.2433,3.9679,3.9412,1.0733,4.0072,1.8342,3.0521,0.12088,3.8303,1.3649,3.7717,5.1373,2.7671,1.0637,2.0587,4.0347,4.257,2.4657,3.9983,3.2008,4.7618,3.0833,6.7645,2.707,2.1885,4.9713,3.2305,4.1887,3.7068,5.7368,1.7081,1.3944,2.4026,3.8133,2.4828,0.80969,5.2596,4.5327,3.8846,1.5292,2.0384,4.9434,4.4208,3.3988,3.2867,1.5759,2.1705,1.0422,2.9764,3.9373,1.4008,4.0582,3.2876,1.6434,5.1857,1.5426,2.4135,3.2193,2.1781,1.6407,1.8272,5.5279,3.5839,4.2751,0.90153,1.7795,2.7944,1.4052,2.9224,2.1359,2.4142,3.2949,3.0136,0.83418,2.716,0.28004,1.133,4.5211
5.372,3.015,3.7563,1.433,4.091,1.5398,4.2714,6.3864,5.4429,2.8624,3.0733,3.6869,3.7851,7.2694,1.8228,4.665,3.7821,1.2269,2.4496,3.503,2.8382,2.8079,2.0422,5.2518,3.1285,2.2697,3.5077,4.2908,2.9752,5.7653,0.72277,1.5969,1.1178,2.3387,3.0866,6.86,2.3585,6.3941,3.6283,3.6115,5.8762,2.8018,2.6932,1.4219,2.5602,2.6164,5.2686,1.2187,0.40493,1.387,1.6147,0.24427,1.6073,1.962,1.2566,2.5515,3.5888,1.0057,2.529,1.9153,0.99014,3.4692,2.9343,3.0507,5.1469,1.1286,1.4484,3.0899,6.5958,4.8323,2.9113,2.4209,2.9799,2.6651,4.4846,1.6153,1.4059,2.9916,3.3937,2.7242,3.6234,3.6316,1.6895,3.0242,1.5375,3.4199,1.9497,7.2135,1.0431,3.5773,1.2093,1.4726,3.6565,2.2292,4.2224,4.4191,2.72,3.3442,2.2672,2.4575,3.3692
4.2351,2.5557,5.6904,4.849,1.2879,3.3282,2.3448,2.3748,4.3302,6.9346,2.2068,0.57462,7.4615,6.1903,1.5255,3.4322,1.965,4.3235,5.2165,3.4505,1.4777,2.4342,3.1429,2.7952,4.2903,2.2068,0.60583,1.6563,5.4235,4.7276,1.0152,1.118,2.4034,1.9814,1.8387,3.6873,1.4409,4.3756,8.1207,1.7871,5.5051,3.752,1.7311,2.7564,5.374,3.8091,1.3972,2.7605,3.6472,2.312,4.0567,4.9901,2.5981,2.8422,2.2658,6.1885,3.2444,3.2614,1.7372,5.7294,1.9094,4.2326,3.9624,3.1529,3.9935,0.92898,5.2777,3.0133,1.5926,5.4174,2.2088,1.2485,3.4022,3.8393,5.3931,0.70994,2.8534,1.6191,2.9472,0.48271,3.184,2.7703,2.3141,2.1863,1.8584,1.1528,4.3335,7.4868,1.204,1.5084,3.7454,1.9217,3.7417,1.8209,3.3885,4.1335,3.0948,3.2264,1.1376,5.7195,2.0923
1.4135,1.158,1.1511,6.2561,0.035865,5.0438,1.9044,2.7721,1.8551,2.4199,4.1088,2.3304,3.6972,3.0208,6.8459,2.0005,2.7933,3.417,5.3693,3.3098,5.036,0.74145,3.8986,3.181,3.9767,5.6586,4.5814,3.5231,3.4268,2.5486,3.1305,1.5968,5.2408,4.3712,3.1397,1.1856,2.6151,2.9904,2.0736,3.7174,3.6127,1.7223,1.4269,2.8558,5.742,0.66958,5.3464,2.0878,1.2448,0.74511,1.7065,3.7794,3.6953,4.1137,6.2737,1.9162,0.95057,3.7861,0.70232,0.61227,3.2199,3.3799,2.4177,2.9016,2.0539,4.8075,4.4192,2.2127,3.1147,3.9029,2.2007,4.3687,3.6231,2.5625,3.5439,1.7385,1.6344,5.0481,1.5411,0.67288,3.9572,2.4043,3.6258,1.4111,2.5152,1.0398,2.726,3.1369,2.8424,2.7283,1.5005,3.2016,5.1522,1.9484,4.0913,0.9515,3.8987,2.2662,3.1909,3.5476,4.5346
1.4873,1.4466,1.7945,1.1492,2.3309,5.0345,1.4323,6.5985,1.1759,0.8649,2.9947,4.1094,0.49615,0.68273,3.218,1.7497,1.5853,2.3658,4.0448,2.5478,6.4329,0.3461,2.7843,1.2969,4.6224,5.2555,2.9232,2.5265,2.8631,3.2184,4.4406,3.5073,4.7111,7.3492,4.0879,3.8098,5.1211,3.9617,1.36,8.886,4.8543,3.4388,2.7517,0.92142,1.898,2.5541,5.0916,0.7859,5.145,3.361,3.5738,0.64881,1.0502,1.8511,0.7135,3.9776,0.80513,6.8138,1.6789,2.1628,7.5401,4.5189,4.7287,5.2011,1.8626,1.4168,2.0897,2.7949,2.3785,0.92539,3.9377,1.9837,3.9665,5.7867,3.1478,2.3394,0.94667,3.1956,0.90876,5.9016,3.6904,3.9866,3.7441,4.011,2.2795,5.4752,3.7666,1.0292,2.2388,3.1729,3.1404,4.6657,3.0531,6.5398,5.8724,2.8142,0.98498,2.6063,3.4405,1.7874,1.8197
2.4125,4.5319,3.0939,3.771,2.5419,3.2138,4.349,2.2032,7.467,4.8829,5.873,1.9221,0.96533,4.8415,5.5338,4.4648,3.9722,3.1033,0.4563,1.6335,1.3497,4.275,1.9053,0.96475,2.8668,3.442,7.4012,3.0201,3.8193,2.8922,3.2935,5.4176,2.6402,3.654,3.8188,2.0382,2.9356,1.1486,4.0687,2.5167,1.6878,2.2725,2.5216,1.1136,4.5261,6.1364,3.5661,3.9219,2.801,3.1643,2.0817,1.0176,4.2134,2.4404,4.1798,2.5383,2.2527,0.21832,6.1533,5.5375,1.0512,1.8906,4.3326,3.6475,5.3765,3.0137,1.7329,5.8478,4.1663,3.7922,1.3083,3.1776,2.9282,1.6517,2.1159,0.81102,2.149,1.136,6.4437,3.4952,4.1313,0.90878,2.4037,7.7749,1.9529,4.9291,2.0192,2.2723,3.5235,2.9191,7.5273,1.7816,5.8187,1.2803,3.0957,2.5491,1.0128,2.1628,3.6039,1.7996,2.9966
2.2668,2.26,2.0423,1.2071,2.2561,1.7471,6.203,2.2699,3.345,2.8158,1.2743,1.9613,2.6841,1.3788,3.7456,4.0547,6.3154,1.4025,4.5545,0.70811,4.0042,3.8014,2.2535,5.625,4.0467,4.3997,6.3679,5.0473,2.4743,1.1758,2.9514,1.1992,1.4369,0.80705,0.57164,3.8297,5.8802,1.4888,0.92734,2.9466,4.1665,2.7369,1.0601,1.0384,0.41582,1.7756,2.8478,1.6321,5.203,2.8943,2.955,2.9089,1.934,6.5606,2.1229,6.2152,2.1836,1.4519,4.075,3.3333,4.4047,3.0963,3.737,3.817,2.1895,1.2434,1.9096,0.63413,2.6706,2.1604,5.6984,2.2521,3.4478,2.8675,2.2769,4.4762,0.71481,2.6938,1.3105,2.9852,2.4277,4.0179,4.1828,1.255,4.105,3.5912,4.0829,3.4032,1.0282,2.0372,5.3677,1.3496,2.6911,3.0096,1.2174,6.0516,6.4566,4.31,1.4188,2.8409,2.0809
5.2206,2.8643,4.4444,7.7308,3.9166,1.7444,3.4792,0.82953,5.1401,4.2114,1.3398,2.584,1.4069,0.67309,2.7983,1.3433,2.7441,3.2115,4.4666,3.3965,1.254,4.4065,4.1051,5.3648,0.94146,1.7658,4.9545,4.6169,3.5955,2.6124,2.202,3.8015,2.3811,3.5746,4.4443,4.0281,1.3669,2.5931,2.8687,5.9164,1.0848,2.931,4.2243,2.7924,2.9827,3.6959,4.4989,1.0693,4.6724,2.738,3.0688,2.2309,0.67077,1.0864,1.0384,2.1268,3.3432,2.9127,3.2077,0.45174,0.53351,4.0971,0.67206,3.5141,4.9368,3.3077,3.6595,5.4471,4.0508,3.0066,1.5421,5.6626,3.6927,6.3054,1.9316,2.1172,3.1635,4.848,2.9436,4.3067,6.6282,1.5902,2.2417,4.2586,4.1485,6.1882,2.1416,4.2092,2.7539,1.517,1.8535,2.1033,1.8344,6.1647,3.0797,7.1635,1.8352,0.54173,2.438,0.59288,0.63306
2.1736,2.6303,1.8083,2.076,0.62533,2.7933,2.3229,2.3215,2.8367,2.4909,2.5801,0.3899,1.3332,2.525,5.5751,0.41743,3.1891,4.5777,5.3033,3.7828,2.831,3.9003,1.2566,3.8813,0.4824,4.4297,0.64443,1.6482,1.1683,2.3104,1.0686,3.3629,1.3457,2.2154,3.4012,2.9072,1.5979,6.901,2.3552,3.4968,3.5527,2.9678,2.5607,0.9556,3.5846,2.6541,1.9721,1.3429,3.1431,4.9248,3.5277,3.6143,1.3196,5.1258,3.4112,2.9671,2.607,3.4247,5.8085,3.109,2.5664,1.3238,3.0683,1.0982,3.6658,1.9908,4.8601,2.64,0.93463,5.1821,2.3698,2.9582,1.2962,4.6975,3.5997,4.4742,0.75317,3.4206,2.5636,1.6468,3.8403,5.3868,2.7285,2.6783,2.7846,4.5475,7.6422,5.6925,2.1369,2.4289,2.3888,2.5371,5.809,4.9523,6.3147,1.6767,3.1411,5.5686,2.3384,3.9955,2.9008
3.5156,4.8887,0.72715,1.9898,0.96837,3.6281,4.6261,4.4972,2.4865,1.8072,3.3416,1.4118,0.99275,1.9956,0.80078,1.7657,4.0855,2.3612,3.5306,3.2501,2.1825,5.168,3.0594,2.9905,4.4142,3.7652,3.2487,1.0551,2.1531,0.61065,8.6873,2.7945,1.3336,1.924,4.577,1.9848,4.2719,4.2951,0.53238,4.5435,3.326,5.9313,5.8131,1.3051,2.853,3.3081,2.2555,0.47694,0.91946,2.8309,2.1667,5.0242,0.6253,1.1521,1.9358,2.0704,3.8172,1.9991,2.275,2.8556,3.2235,3.7883,2.152,3.3252,4.1786,4.6137,2.3512,2.6816,5.4109,2.0491,3.5713,1.3149,0.6964,5.3168,1.9906,3.8032,5.2707,5.0919,4.2354,5.4107,4.3119,2.01,2.4379,2.5837,3.592,4.2708,1.0649,2.4959,0.70219,5.1483,3.7087,3.3257,0.8566,3.5219,1.5555,3.7782,0.50054,4.5933,3.3827,7.6697,5.1168
